"","Entry","Group","Length","topMotifSum","canoSum","phosSum","KSum"
"2576","Q8NCR3","canon",313,1,1,1,0
"2577","Q8ND61","canon",904,1,1,4,0
"2578","Q8NDV7","canon",1962,2,2,2,0
"2579","Q8NDZ0","canon",799,1,1,2,0
"2580","Q8NE01","canon",707,2,2,3,0
"2581","Q8NEE8","canon",873,1,1,2,0
"2582","Q8NEU8","canon",664,1,1,1,0
"2583","Q8NF67","canon",263,1,1,2,0
"2584","Q8NF99","canon",534,3,3,1,0
"2585","Q8NFF5","canon",587,1,1,3,0
"2586","Q8NFH3","canon",380,1,1,2,0
"2587","Q8NFW1","canon",1626,1,1,1,0
"2588","Q8NFZ5","canon",429,3,3,1,0
"2589","Q8NG11","canon",270,1,1,1,0
"2590","Q8NGF1","canon",315,1,1,1,0
"2591","Q8NGJ2","canon",320,1,1,1,0
"2592","Q8NGJ5","canon",315,1,1,1,0
"2593","Q8NGK0","canon",314,1,1,1,0
"2594","Q8NGK1","canon",321,1,1,2,0
"2595","Q8NGR8","canon",309,1,1,1,0
"2596","Q8NGT5","canon",310,2,2,1,0
"2597","Q8NH60","canon",311,2,2,1,0
"2598","Q8NHQ8","canon",419,2,2,2,0
"2599","Q8NHS9","canon",363,2,2,1,0
"2600","Q8NHY0","canon",566,1,1,1,0
"2601","Q8NHY5","canon",278,1,1,1,0
"2602","Q8TAG9","canon",804,6,6,3,0
"2603","Q8TAM1","canon",723,1,1,2,0
"2604","Q8TAT5","canon",605,1,1,1,0
"2605","Q8TAV3","canon",490,1,1,5,0
"2606","Q8TB22","canon",786,5,5,1,0
"2607","Q8TB72","canon",1066,5,5,1,0
"2608","Q8TBB5","canon",520,1,1,2,0
"2609","Q8TBF8","canon",368,2,2,2,0
"2610","Q8TC21","canon",504,1,1,1,0
"2611","Q8TC27","canon",787,1,1,4,0
"2612","Q8TC36","canon",379,1,1,3,0
"2613","Q8TC41","canon",542,1,1,1,0
"2614","Q8TC76","canon",370,1,1,1,0
"2615","Q8TC92","canon",643,1,1,1,0
"2616","Q8TC94","canon",416,2,2,1,0
"2617","Q8TCT8","canon",520,1,1,1,0
"2618","Q8TCX5","canon",695,1,1,1,0
"2619","Q8TD17","canon",642,1,1,1,0
"2620","Q8TDF6","canon",673,3,3,2,0
"2621","Q8TDW5","canon",730,1,1,1,0
"2622","Q8TDY8","canon",1250,2,2,2,0
"2623","Q8TE23","canon",839,2,2,2,0
"2624","Q8TE69","canon",158,1,1,2,0
"2625","Q8TE77","canon",659,1,1,3,0
"2626","Q8TE82","canon",1336,1,1,5,0
"2627","Q8TE99","canon",480,1,1,1,0
"2628","Q8TEA8","canon",209,1,1,3,0
"2629","Q8TEL6","canon",797,1,1,5,0
"2630","Q8TEQ8","canon",1089,1,1,2,0
"2631","Q8TET4","canon",914,2,2,2,0
"2632","Q8TEX9","canon",1081,1,1,1,0
"2633","Q8TF05","canon",950,1,1,3,0
"2634","Q8TF17","canon",1288,1,1,3,0
"2635","Q8TF61","canon",875,2,2,2,0
"2636","Q8TF63","canon",244,1,1,1,0
"2637","Q8TF72","canon",1996,1,1,2,0
"2638","Q8WTR7","canon",871,1,1,2,0
"2639","Q8WTV0","canon",552,1,1,2,0
"2640","Q8WUJ0","canon",223,1,1,2,0
"2641","Q8WUQ7","canon",758,5,5,3,0
"2642","Q8WVB6","canon",975,3,3,5,0
"2643","Q8WVD3","canon",245,2,2,1,0
"2644","Q8WVJ9","canon",160,1,1,2,0
"2645","Q8WW14","canon",230,1,1,1,0
"2646","Q8WW32","canon",186,2,2,1,0
"2647","Q8WW33","canon",167,1,1,1,0
"2648","Q8WWF5","canon",429,1,1,2,0
"2649","Q8WWW0","canon",418,2,2,2,0
"2650","Q8WX93","canon",1383,4,4,3,0
"2651","Q8WXE0","canon",1202,3,3,1,0
"2652","Q8WXK1","canon",588,1,1,1,0
"2653","Q8WXS8","canon",1223,1,1,1,0
"2654","Q8WY54","canon",764,1,1,1,0
"2655","Q8WY91","canon",577,1,1,3,0
"2656","Q8WZ55","canon",320,1,1,1,0
"2657","Q8WZA0","canon",190,3,3,2,0
"2658","Q902F8","canon",699,2,2,2,0
"2659","Q902F9","canon",699,2,2,2,0
"2660","Q92185","canon",356,1,1,1,0
"2661","Q92484","canon",453,1,1,2,0
"2662","Q92502","canon",1023,4,4,1,0
"2663","Q92523","canon",772,2,2,2,0
"2664","Q92535","canon",297,1,1,1,0
"2665","Q92536","canon",515,1,1,1,0
"2666","Q92543","canon",992,3,3,2,0
"2667","Q92556","canon",727,5,5,3,0
"2668","Q92565","canon",580,2,2,1,0
"2669","Q92610","canon",1267,1,1,2,0
"2670","Q92622","canon",972,2,2,2,0
"2671","Q92628","canon",1395,1,1,2,0
"2672","Q92636","canon",917,1,1,1,0
"2673","Q92670","canon",426,1,1,1,0
"2674","Q92692","canon",538,2,2,1,0
"2675","Q92748","canon",146,1,1,1,0
"2676","Q92764","canon",455,1,1,2,0
"2677","Q92769","canon",488,2,2,1,0
"2678","Q92786","canon",737,2,2,2,0
"2679","Q92832","canon",810,1,1,1,0
"2680","Q92879","canon",486,1,1,1,0
"2681","Q92888","canon",912,1,1,2,0
"2682","Q92935","canon",676,1,1,1,0
"2683","Q93084","canon",1043,2,2,5,0
"2684","Q93088","canon",406,2,2,2,0
"2685","Q969G5","canon",261,1,1,1,0
"2686","Q969H4","canon",720,1,1,1,0
"2687","Q969Q1","canon",353,1,1,1,0
"2688","Q969T3","canon",373,1,1,1,0
"2689","Q969V5","canon",352,1,1,4,0
"2690","Q969W9","canon",287,1,1,1,0
"2691","Q969X0","canon",211,1,1,2,0
"2692","Q96A00","canon",147,2,2,2,0
"2693","Q96A19","canon",550,1,1,1,0
"2694","Q96AC6","canon",838,2,2,3,0
"2695","Q96AP0","canon",544,1,1,1,0
"2696","Q96AQ6","canon",731,1,1,1,0
"2697","Q96BI3","canon",265,1,1,3,0
"2698","Q96BN6","canon",582,1,1,2,0
"2699","Q96BT7","canon",664,2,2,3,0
"2700","Q96BV0","canon",537,1,1,3,0
"2701","Q96BZ4","canon",506,2,2,1,0
"2702","Q96C12","canon",935,1,1,1,0
"2703","Q96C19","canon",240,1,1,2,0
"2704","Q96C45","canon",1275,2,2,3,0
"2705","Q96CC6","canon",855,2,2,5,0
"2706","Q96CM3","canon",377,2,2,3,0
"2707","Q96CQ1","canon",311,1,1,4,0
"2708","Q96CT2","canon",875,2,2,2,0
"2709","Q96CX2","canon",325,1,1,1,0
"2710","Q96D09","canon",838,1,1,1,0
"2711","Q96D70","canon",268,1,1,2,0
"2712","Q96D71","canon",796,2,2,2,0
"2713","Q96DA2","canon",213,1,1,1,0
"2714","Q96DE9","canon",158,1,1,1,0
"2715","Q96DF8","canon",476,4,4,1,0
"2716","Q96DG6","canon",245,2,2,2,0
"2717","Q96DZ1","canon",483,1,1,2,0
"2718","Q96EE4","canon",140,1,1,1,0
"2719","Q96EF9","canon",292,1,1,1,0
"2720","Q96EG1","canon",525,1,1,1,0
"2721","Q96EK2","canon",531,1,1,1,0
"2722","Q96EN8","canon",888,1,1,2,0
"2723","Q96EN9","canon",201,1,1,2,0
"2724","Q96EP0","canon",1072,1,1,1,0
"2725","Q96F44","canon",468,2,2,1,0
"2726","Q96FG2","canon",381,2,2,1,0
"2727","Q96G75","canon",393,3,3,1,0
"2728","Q96G97","canon",398,1,1,3,0
"2729","Q96GC6","canon",653,2,2,3,0
"2730","Q96GX9","canon",242,2,2,1,0
"2731","Q96H55","canon",970,1,1,3,0
"2732","Q96H79","canon",300,1,1,1,0
"2733","Q96HA7","canon",1378,6,6,2,0
"2734","Q96HB5","canon",630,3,3,1,0
"2735","Q96HE7","canon",468,1,1,2,0
"2736","Q96HN2","canon",611,1,1,2,0
"2737","Q96HP4","canon",312,3,3,1,0
"2738","Q96HV5","canon",264,1,1,1,0
"2739","Q96HY7","canon",919,3,3,1,0
"2740","Q96I13","canon",439,1,1,1,0
"2741","Q96I59","canon",477,3,3,1,0
"2742","Q96I76","canon",525,3,3,1,0
"2743","Q96I82","canon",304,1,1,1,0
"2744","Q96I99","canon",432,2,2,2,0
"2745","Q96IJ6","canon",420,2,2,1,0
"2746","Q96IP4","canon",442,2,2,2,0
"2747","Q96J94","canon",861,1,1,1,0
"2748","Q96JA4","canon",679,1,1,3,0
"2749","Q96JB5","canon",506,1,1,1,0
"2750","Q96JC1","canon",886,1,1,1,0
"2751","Q96JF0","canon",529,1,1,1,0
"2752","Q96JJ3","canon",720,5,5,2,0
"2753","Q96JP2","canon",1530,2,2,4,0
"2754","Q96JQ0","canon",3298,1,1,1,0
"2755","Q96K19","canon",258,3,3,2,0
"2756","Q96K21","canon",471,1,1,1,0
"2757","Q96K31","canon",380,1,1,1,0
"2758","Q96K62","canon",511,1,1,1,0
"2759","Q96K78","canon",797,2,2,5,0
"2760","Q96K83","canon",1311,1,1,3,0
"2761","Q96KN9","canon",370,1,1,1,0
"2762","Q96KR1","canon",1074,2,2,1,0
"2763","Q96L58","canon",329,1,1,1,0
"2764","Q96LA5","canon",508,2,2,1,0
"2765","Q96LC7","canon",697,1,1,2,0
"2766","Q96LD4","canon",638,2,2,2,0
"2767","Q96LK0","canon",163,1,1,2,0
"2768","Q96LU7","canon",910,1,1,1,0
"2769","Q96LX7","canon",622,2,2,3,0
"2770","Q96M86","canon",4753,4,4,12,0
"2771","Q96MA6","canon",479,2,2,4,0
"2772","Q96MF2","canon",364,1,1,1,0
"2773","Q96MH2","canon",286,2,2,3,0
"2774","Q96MK3","canon",541,2,2,2,0
"2775","Q96MR9","canon",790,1,1,1,0
"2776","Q96MS0","canon",1386,2,2,1,0
"2777","Q96MT1","canon",663,1,1,1,0
"2778","Q96MU7","canon",727,1,1,3,0
"2779","Q96N20","canon",296,1,1,1,0
"2780","Q96N95","canon",335,1,1,1,0
"2781","Q96NB2","canon",322,1,1,1,0
"2782","Q96NG8","canon",517,1,1,1,0
"2783","Q96NI8","canon",536,1,1,3,0
"2784","Q96NW4","canon",1050,2,2,2,0
"2785","Q96P26","canon",610,2,2,2,0
"2786","Q96P56","canon",530,2,2,1,0
"2787","Q96P65","canon",431,1,1,1,0
"2788","Q96P71","canon",396,1,1,1,0
"2789","Q96PD6","canon",335,1,1,2,0
"2790","Q96PE6","canon",472,1,1,2,0
"2791","Q96Q40","canon",435,1,1,1,0
"2792","Q96QD9","canon",318,1,1,1,0
"2793","Q96QP1","canon",1244,3,3,2,0
"2794","Q96QS6","canon",385,1,1,1,0
"2795","Q96RK4","canon",519,3,3,1,0
"2796","Q96RL6","canon",698,2,2,2,0
"2797","Q96RP9","canon",751,1,1,1,0
"2798","Q96RR4","canon",588,1,1,3,0
"2799","Q96RY7","canon",1462,2,2,1,0
"2800","Q96S42","canon",347,2,2,3,0
"2801","Q96S44","canon",253,1,1,1,0
"2802","Q96S53","canon",571,2,2,1,0
"2803","Q96S59","canon",729,2,2,1,0
"2804","Q96S79","canon",203,1,1,1,0
"2805","Q96SC8","canon",542,1,1,1,0
"2806","Q96SE7","canon",839,1,1,7,0
"2807","Q96SF2","canon",557,2,2,2,0
"2808","Q96SI9","canon",672,1,1,3,0
"2809","Q96SZ6","canon",601,1,1,2,0
"2810","Q96T37","canon",977,1,1,3,0
"2811","Q96T55","canon",309,3,3,1,0
"2812","Q96T76","canon",1030,2,2,2,0
"2813","Q99102","canon",2169,2,2,1,0
"2814","Q99418","canon",400,2,2,1,0
"2815","Q99424","canon",681,1,1,2,0
"2816","Q99466","canon",2003,1,1,2,0
"2817","Q99490","canon",1192,2,2,2,0
"2818","Q99550","canon",1183,1,1,4,0
"2819","Q99567","canon",741,3,3,6,0
"2820","Q99570","canon",1358,2,2,5,0
"2821","Q99583","canon",582,2,2,2,0
"2822","Q99607","canon",663,1,1,4,0
"2823","Q99640","canon",499,1,1,1,0
"2824","Q99728","canon",777,3,3,2,0
"2825","Q99743","canon",824,2,2,2,0
"2826","Q99766","canon",215,1,1,3,0
"2827","Q99808","canon",456,1,1,1,0
"2828","Q99814","canon",870,1,1,1,0
"2829","Q99836","canon",296,1,1,2,0
"2830","Q99941","canon",703,1,1,1,0
"2831","Q99956","canon",384,1,1,1,0
"2832","Q99959","canon",881,1,1,2,0
"2833","Q99962","canon",352,3,3,1,0
"2834","Q99965","canon",735,1,1,2,0
"2835","Q9BQ39","canon",737,2,2,2,0
"2836","Q9BQA5","canon",517,1,1,2,0
"2837","Q9BQE5","canon",337,1,1,1,0
"2838","Q9BQI9","canon",281,1,1,1,0
"2839","Q9BQS7","canon",1158,2,2,1,0
"2840","Q9BR76","canon",489,2,2,1,0
"2841","Q9BRG2","canon",576,1,1,3,0
"2842","Q9BRJ7","canon",211,1,1,1,0
"2843","Q9BRL7","canon",303,2,2,2,0
"2844","Q9BRP1","canon",358,3,3,2,0
"2845","Q9BRP4","canon",392,2,2,1,0
"2846","Q9BRP7","canon",624,2,2,2,0
"2847","Q9BRR9","canon",750,1,1,1,0
"2848","Q9BRX2","canon",385,1,1,1,0
"2849","Q9BSB4","canon",218,1,1,1,0
"2850","Q9BSI4","canon",451,1,1,2,0
"2851","Q9BSR8","canon",244,1,1,1,0
"2852","Q9BST9","canon",563,1,1,1,0
"2853","Q9BSW2","canon",395,3,3,1,0
"2854","Q9BT56","canon",116,1,1,1,0
"2855","Q9BT78","canon",406,2,2,1,0
"2856","Q9BTV7","canon",478,1,1,2,0
"2857","Q9BUG6","canon",496,1,1,1,0
"2858","Q9BUY5","canon",554,1,1,1,0
"2859","Q9BV23","canon",337,2,2,1,0
"2860","Q9BVL4","canon",669,1,1,1,0
"2861","Q9BVV7","canon",248,1,1,1,0
"2862","Q9BVW5","canon",301,3,3,1,0
"2863","Q9BW27","canon",656,2,2,1,0
"2864","Q9BWG6","canon",230,1,1,2,0
"2865","Q9BWS9","canon",393,1,1,2,0
"2866","Q9BWV1","canon",1114,2,2,2,0
"2867","Q9BXB4","canon",747,1,1,4,0
"2868","Q9BXF3","canon",1484,3,3,1,0
"2869","Q9BXL6","canon",1004,1,1,3,0
"2870","Q9BXM9","canon",530,1,1,3,0
"2871","Q9BY31","canon",904,1,1,4,0
"2872","Q9BYC9","canon",149,1,1,2,0
"2873","Q9BYE9","canon",1310,2,2,1,0
"2874","Q9BYI3","canon",521,1,1,1,0
"2875","Q9BYT8","canon",704,1,1,2,0
"2876","Q9BZ11","canon",813,1,1,1,0
"2877","Q9BZ81","canon",275,1,1,1,0
"2878","Q9BZE9","canon",553,2,2,2,0
"2879","Q9BZJ3","canon",242,1,1,1,0
"2880","Q9BZJ4","canon",359,1,1,3,0
"2881","Q9C073","canon",453,1,1,3,0
"2882","Q9C0C2","canon",1729,2,2,1,0
"2883","Q9C0E2","canon",1151,3,3,2,0
"2884","Q9C0H5","canon",1083,1,1,1,0
"2885","Q9C0H6","canon",718,2,2,1,0
"2886","Q9C0I9","canon",530,2,2,2,0
"2887","Q9C0K7","canon",418,1,1,1,0
"2888","Q9GZM3","canon",115,1,1,1,0
"2889","Q9GZM5","canon",350,1,1,1,0
"2890","Q9GZQ3","canon",224,1,1,1,0
"2891","Q9GZQ8","canon",125,1,1,2,0
"2892","Q9GZS3","canon",305,1,1,1,0
"2893","Q9H089","canon",658,1,1,1,0
"2894","Q9H091","canon",742,1,1,3,0
"2895","Q9H0D6","canon",950,2,2,1,0
"2896","Q9H0H0","canon",1204,4,4,3,0
"2897","Q9H0R5","canon",595,3,3,2,0
"2898","Q9H0R6","canon",528,2,2,1,0
"2899","Q9H0U9","canon",437,1,1,2,0
"2900","Q9H0V9","canon",348,1,1,1,0
"2901","Q9H0W8","canon",520,1,1,2,0
"2902","Q9H1A7","canon",115,1,1,1,0
"2903","Q9H1R3","canon",596,1,1,1,0
"2904","Q9H1U9","canon",297,2,2,1,0
"2905","Q9H1Z4","canon",485,1,1,3,0
"2906","Q9H222","canon",651,5,5,2,0
"2907","Q9H269","canon",839,3,3,1,0
"2908","Q9H2B4","canon",701,2,2,1,0
"2909","Q9H2F3","canon",369,1,1,1,0
"2910","Q9H2K0","canon",278,1,1,3,0
"2911","Q9H2S5","canon",420,1,1,1,0
"2912","Q9H2X0","canon",955,2,2,2,0
"2913","Q9H307","canon",717,6,6,1,0
"2914","Q9H324","canon",1103,1,1,4,0
"2915","Q9H334","canon",677,1,1,3,0
"2916","Q9H339","canon",312,1,1,1,0
"2917","Q9H340","canon",312,1,1,1,0
"2918","Q9H3D4","canon",680,2,2,2,0
"2919","Q9H3Z7","canon",469,2,2,1,0
"2920","Q9H488","canon",388,1,1,1,0
"2921","Q9H4A9","canon",486,2,2,1,0
"2922","Q9H4B4","canon",646,1,1,1,0
"2923","Q9H4D0","canon",955,2,2,1,0
"2924","Q9H4M3","canon",255,1,1,1,0
"2925","Q9H4P4","canon",317,2,2,3,0
"2926","Q9H4Q3","canon",707,1,1,1,0
"2927","Q9H521","canon",79,1,1,1,0
"2928","Q9H568","canon",366,1,1,1,0
"2929","Q9H5K3","canon",350,1,1,1,0
"2930","Q9H611","canon",641,1,1,2,0
"2931","Q9H6B9","canon",360,2,2,2,0
"2932","Q9H6E5","canon",874,1,1,2,0
"2933","Q9H6R0","canon",707,1,1,2,0
"2934","Q9H6T0","canon",727,2,2,2,0
"2935","Q9H6Y2","canon",383,1,1,1,0
"2936","Q9H720","canon",699,1,1,1,0
"2937","Q9H756","canon",370,1,1,1,0
"2938","Q9H7F0","canon",1226,1,1,4,0
"2939","Q9H7M6","canon",989,4,4,1,0
"2940","Q9H7M9","canon",311,1,1,1,0
"2941","Q9H8H2","canon",851,1,1,2,0
"2942","Q9H8L6","canon",949,1,1,6,0
"2943","Q9H8M7","canon",445,1,1,1,0
"2944","Q9H8T0","canon",292,1,1,1,0
"2945","Q9H8X2","canon",491,2,2,4,0
"2946","Q9H939","canon",334,3,3,2,0
"2947","Q9H967","canon",626,1,1,1,0
"2948","Q9H987","canon",977,1,1,2,0
"2949","Q9H992","canon",704,1,1,1,0
"2950","Q9H9A6","canon",602,1,1,1,0
"2951","Q9H9D4","canon",720,1,1,1,0
"2952","Q9H9P2","canon",273,1,1,1,0
"2953","Q9H9T3","canon",547,1,1,2,0
"2954","Q9HA90","canon",598,3,3,2,0
"2955","Q9HAE3","canon",211,1,1,1,0
"2956","Q9HAI6","canon",301,1,1,3,0
"2957","Q9HAU8","canon",494,1,1,2,0
"2958","Q9HAV4","canon",1204,2,2,5,0
"2959","Q9HBA9","canon",442,1,1,1,0
"2960","Q9HBD1","canon",1191,2,2,4,0
"2961","Q9HBG4","canon",840,2,2,2,0
"2962","Q9HBG7","canon",655,1,1,1,0
"2963","Q9HBL0","canon",1735,2,2,2,0
"2964","Q9HBM0","canon",779,1,1,2,0
"2965","Q9HBM6","canon",251,1,1,2,0
"2966","Q9HBT7","canon",754,1,1,1,0
"2967","Q9HBW9","canon",690,1,1,2,0
"2968","Q9HC38","canon",313,1,1,2,0
"2969","Q9HCE9","canon",1232,1,1,2,0
"2970","Q9HCH5","canon",934,3,3,2,0
"2971","Q9HCJ5","canon",1215,1,1,3,0
"2972","Q9HCL2","canon",828,2,2,2,0
"2973","Q9HCQ5","canon",603,2,2,1,0
"2974","Q9HCS5","canon",686,3,3,1,0
"2975","Q9HCS7","canon",855,3,3,4,0
"2976","Q9HCU8","canon",107,1,1,2,0
"2977","Q9HCZ1","canon",680,1,1,2,0
"2978","Q9HD20","canon",1204,6,6,2,0
"2979","Q9HD42","canon",196,1,1,2,0
"2980","Q9NNX1","canon",390,2,2,2,0
"2981","Q9NP78","canon",766,1,1,2,0
"2982","Q9NP87","canon",494,1,1,5,0
"2983","Q9NPG4","canon",1184,1,1,3,0
"2984","Q9NPH2","canon",558,1,1,3,0
"2985","Q9NPJ1","canon",570,1,1,1,0
"2986","Q9NPL8","canon",285,1,1,1,0
"2987","Q9NPP4","canon",1024,1,1,5,0
"2988","Q9NPR2","canon",832,1,1,2,0
"2989","Q9NQ29","canon",371,2,2,1,0
"2990","Q9NQ69","canon",397,1,1,1,0
"2991","Q9NQC8","canon",304,1,1,1,0
"2992","Q9NQX5","canon",325,1,1,1,0
"2993","Q9NQZ7","canon",604,2,2,1,0
"2994","Q9NR20","canon",520,1,1,2,0
"2995","Q9NR33","canon",117,1,1,1,0
"2996","Q9NR63","canon",512,1,1,2,0
"2997","Q9NR64","canon",748,1,1,3,0
"2998","Q9NR96","canon",1032,2,2,3,0
"2999","Q9NR97","canon",1041,1,1,3,0
"3000","Q9NR99","canon",2828,2,2,3,0
"3001","Q9NRI5","canon",854,3,3,2,0
"3002","Q9NRM1","canon",1142,1,1,1,0
"3003","Q9NRN7","canon",309,1,1,1,0
"3004","Q9NRP7","canon",1315,2,2,4,0
"3005","Q9NRR6","canon",644,1,1,2,0
"3006","Q9NRW7","canon",570,1,1,1,0
"3007","Q9NS23","canon",344,1,1,1,0
"3008","Q9NS61","canon",270,1,1,1,0
"3009","Q9NS98","canon",782,2,2,2,0
"3010","Q9NSA0","canon",550,2,2,2,0
"3011","Q9NSB2","canon",600,1,1,2,0
"3012","Q9NT22","canon",766,5,5,1,0
"3013","Q9NTG7","canon",399,1,1,1,0
"3014","Q9NTJ5","canon",587,1,1,2,0
"3015","Q9NTX5","canon",307,1,1,1,0
"3016","Q9NU19","canon",505,1,1,1,0
"3017","Q9NU23","canon",88,1,1,1,0
"3018","Q9NU39","canon",408,2,2,2,0
"3019","Q9NUD7","canon",363,2,2,2,0
"3020","Q9NUL3","canon",570,1,1,1,0
"3021","Q9NUL7","canon",540,1,1,1,0
"3022","Q9NUQ6","canon",558,2,2,1,0
"3023","Q9NUX5","canon",634,3,3,4,0
"3024","Q9NV58","canon",838,1,1,2,0
"3025","Q9NV79","canon",361,1,1,3,0
"3026","Q9NVH1","canon",559,2,2,2,0
"3027","Q9NVI7","canon",634,1,1,2,0
"3028","Q9NVL1","canon",165,1,1,1,0
"3029","Q9NVT9","canon",282,1,1,1,0
"3030","Q9NVX7","canon",518,1,1,1,0
"3031","Q9NWM0","canon",555,2,2,2,0
"3032","Q9NWT6","canon",349,1,1,1,0
"3033","Q9NXB0","canon",559,2,2,2,0
"3034","Q9NXE4","canon",827,1,1,2,0
"3035","Q9NXG2","canon",353,1,1,1,0
"3036","Q9NXG6","canon",502,3,3,1,0
"3037","Q9NXL9","canon",1143,4,4,6,0
"3038","Q9NXW9","canon",302,1,1,1,0
"3039","Q9NY12","canon",217,1,1,1,0
"3040","Q9NY46","canon",2000,1,1,5,0
"3041","Q9NYB5","canon",712,1,1,1,0
"3042","Q9NYG2","canon",299,1,1,2,0
"3043","Q9NYW8","canon",714,2,2,3,0
"3044","Q9NYZ2","canon",338,1,1,2,0
"3045","Q9NZ53","canon",605,2,2,1,0
"3046","Q9NZ71","canon",1219,2,2,1,0
"3047","Q9NZB2","canon",1118,2,2,1,0
"3048","Q9NZC7","canon",414,1,1,1,0
"3049","Q9NZI2","canon",227,2,2,1,0
"3050","Q9NZI6","canon",479,1,1,1,0
"3051","Q9NZL4","canon",362,2,2,1,0
"3052","Q9NZN4","canon",543,2,2,1,0
"3053","Q9NZV7","canon",527,1,1,1,0
"3054","Q9NZW5","canon",540,2,2,1,0
"3055","Q9P086","canon",117,1,1,1,0
"3056","Q9P0I2","canon",261,1,1,1,0
"3057","Q9P0L1","canon",754,1,1,2,0
"3058","Q9P0L9","canon",805,1,1,1,0
"3059","Q9P218","canon",1284,2,2,1,0
"3060","Q9P232","canon",1028,2,2,1,0
"3061","Q9P272","canon",454,1,1,1,0
"3062","Q9P278","canon",1114,3,3,5,0
"3063","Q9P287","canon",314,1,1,1,0
"3064","Q9P2D6","canon",1515,3,3,2,0
"3065","Q9P2E5","canon",772,1,1,1,0
"3066","Q9P2G3","canon",628,1,1,1,0
"3067","Q9P2J2","canon",1179,1,1,2,0
"3068","Q9P2J9","canon",529,1,1,1,0
"3069","Q9P2K6","canon",505,3,3,1,0
"3070","Q9P2N6","canon",904,1,1,2,0
"3071","Q9UBC1","canon",381,1,1,3,0
"3072","Q9UBD9","canon",225,1,1,2,0
"3073","Q9UBG0","canon",1479,1,1,4,0
"3074","Q9UBG7","canon",517,1,1,2,0
"3075","Q9UBM8","canon",478,1,1,1,0
"3076","Q9UBN6","canon",386,2,2,1,0
"3077","Q9UBV7","canon",327,1,1,1,0
"3078","Q9UBW5","canon",565,3,3,1,0
"3079","Q9UBW7","canon",1377,1,1,2,0
"3080","Q9UBX8","canon",382,1,1,1,0
"3081","Q9UDV7","canon",671,2,2,1,0
"3082","Q9UDY6","canon",481,4,4,1,0
"3083","Q9UEG4","canon",869,1,1,1,0
"3084","Q9UFC0","canon",647,1,1,1,0
"3085","Q9UFD9","canon",1639,6,6,3,0
"3086","Q9UGP8","canon",760,2,2,3,0
"3087","Q9UGT4","canon",822,1,1,1,0
"3088","Q9UHB4","canon",597,2,2,5,0
"3089","Q9UHE5","canon",227,1,1,2,0
"3090","Q9UHE8","canon",339,1,1,1,0
"3091","Q9UHF3","canon",227,1,1,2,0
"3092","Q9UHH9","canon",426,1,1,2,0
"3093","Q9UHI6","canon",824,2,2,1,0
"3094","Q9UHJ6","canon",478,1,1,2,0
"3095","Q9UHK6","canon",382,1,1,1,0
"3096","Q9UHN6","canon",1383,3,3,3,0
"3097","Q9UI42","canon",421,1,1,1,0
"3098","Q9UI43","canon",246,1,1,3,0
"3099","Q9UII6","canon",198,1,1,1,0
"3100","Q9UIJ5","canon",367,1,1,1,0
"3101","Q9UIL8","canon",331,1,1,1,0
"3102","Q9UIW0","canon",290,1,1,1,0
"3103","Q9UIX4","canon",513,1,1,1,0
"3104","Q9UJA2","canon",301,1,1,1,0
"3105","Q9UJP4","canon",597,1,1,1,0
"3106","Q9UJU3","canon",913,1,1,1,0
"3107","Q9UJW2","canon",476,2,2,1,0
"3108","Q9UK53","canon",422,1,1,1,0
"3109","Q9UK59","canon",544,1,1,3,0
"3110","Q9UKA8","canon",241,1,1,1,0
"3111","Q9UKF2","canon",790,1,1,1,0
"3112","Q9UKH3","canon",698,2,2,2,0
"3113","Q9UKM7","canon",699,2,2,4,0
"3114","Q9UKN1","canon",5478,1,1,1,0
"3115","Q9UKP4","canon",1686,2,2,2,0
"3116","Q9UKT7","canon",428,1,1,1,0
"3117","Q9UKV5","canon",643,1,1,1,0
"3118","Q9UL01","canon",958,3,3,2,0
"3119","Q9UL17","canon",535,1,1,1,0
"3120","Q9UL52","canon",423,1,1,3,0
"3121","Q9UL58","canon",517,1,1,1,0
"3122","Q9ULD5","canon",760,2,2,1,0
"3123","Q9ULE6","canon",856,1,1,3,0
"3124","Q9ULI4","canon",1882,5,5,1,0
"3125","Q9ULK0","canon",1009,4,4,2,0
"3126","Q9ULK5","canon",521,1,1,2,0
"3127","Q9ULR3","canon",514,1,1,1,0
"3128","Q9ULT6","canon",936,1,1,1,0
"3129","Q9ULV5","canon",492,2,2,2,0
"3130","Q9UM11","canon",496,4,4,1,0
"3131","Q9UM44","canon",414,1,1,1,0
"3132","Q9UM73","canon",1620,1,1,2,0
"3133","Q9UMF0","canon",924,1,1,3,0
"3134","Q9UMQ3","canon",279,1,1,1,0
"3135","Q9UMW8","canon",372,2,2,3,0
"3136","Q9UNH6","canon",387,1,1,1,0
"3137","Q9UNY5","canon",417,2,2,1,0
"3138","Q9UP52","canon",801,1,1,1,0
"3139","Q9UPU3","canon",1222,1,1,1,0
"3140","Q9UPX0","canon",1349,1,1,1,0
"3141","Q9UQB8","canon",552,2,2,1,0
"3142","Q9UQK1","canon",317,2,2,1,0
"3143","Q9UQL6","canon",1122,2,2,1,0
"3144","Q9UQQ1","canon",740,1,1,2,0
"3145","Q9Y227","canon",616,3,3,1,0
"3146","Q9Y228","canon",551,4,4,5,0
"3147","Q9Y253","canon",713,2,2,4,0
